comment,label
[CLS]بنظر م ب حرف پدرت گوش کن اینطوری روانت سالم میمونه و آرامش بیشتر ی داریبا خانواده شوهر ت ک بی ادب هم هستن خیلی اذیت میشی[SEP]خانما به دلیل عدم تمکین شوهرش، ممنوع الخروج شدند و پس از طلاق توافقی، پنجاه میلیون به عنوان مهریه دریافت کردند. شوهرش چندین بار او را کتک زده بود و او مدارک و شاهدانی را برای اثبات این موضوع داشت. با این حال، او نمی‌خواست بازگشت کند و احساس تحقیر می‌کرد.[PAD],confront
[CLS]به هیچ وجه خودتو درگیر وکیل نکن ازت پول مفت میگیرن اولش چهارتا حرف خوب بهت میزنن مثلا بیچارش میکنیم و...آخرشم که نشه میگن ماسعیمون رو کردیم قاضی سختگیربود و..[SEP]همسرم به من کتک زد و خانواده شوهرم دخالت بیش از حد کردند. من تقاضای تمکین کردم تا دردسر نباشد، اما فردا با واسطه پدرم نزاشتند برم و گوشیم را شکستند.[PAD],other
[CLS]تمام پستات همینجوره   یه نیمچه پلانیو میزاری و دبرو ک رفتی   فوش خور 👍😂[SEP]یک زن تازه ازدواج کرده بود، اما شوهرش عصبانی بود و او را مورد خشونت قرار می داد. خانواده هر دو طرف به او کمک نمی کردند و او نمی توانست طلاق بگیرد. در یک روز، شوهرش او را مورد ضرب و شتم قرار داد و او تصمیم گرفت که به او غذایی درست کند و با ادب با او رفتار کند.[PAD],conform
[CLS]خواهشا یه بار ایده منو انجام بده تاثیرشو ندیدی هرچی خواستی بگو...[SEP]یک شخص به دلیل تمرکز بر روی گوشی، ناراحت شده و بعد از دو ماه، به خشم می‌آید و اشیا را می‌شکند. او یک چهره پلاستیکی را به دیوار می‌کوبد و پامش را مجروح می‌کند. شخص دیگری از او ترس دارد و نمی‌داند چه کاری باید بکند.[PAD],other
[CLS]دوست داشتم یه قدرت داشتم هرثانیه هرجا میخواستم میرفتم و الان میومدم خونت یه پلاستیک گوه میاورذم میزاشتم تو‌قبر جدو اباد شوهرت.اعصابم ریخت بهم بمیرم برات[SEP]شوهر مست به خانه آمد و به زن خشونت کرد. بچه چهار ماهه را هم روی دستش گذاشت و زن به پلیس زنگ زد اما کمکی نرسید. زن درد و دردسرهای زیادی دارد و نمی‌داند چه کاری باید بکند.[PAD],empathy
[CLS]شوهرتو زدی واویلا[SEP]یک دعوا بین دو نفر رخ داده و کتک خوردند. فردی که کتک خورده بود، تلافی کرد. از آن روز، او با خودش جدا شد و رفتارهای عجیبی داشت که شامل عدم خوردن غذا، شکستن وسایل و ترک خانه بود. در یک شب، او برای خودش تن ماهی گذاشت ولی به دلیل حضور دیگران، سر سفره نیومد و بعد از خوردن غذا، خانه را ترک کرد.[PAD],conform
[CLS]اره دلم براش میسوزهیبار رفته بودیم خونشوندخترشو تو خیابون میزد با پا میزد تو صورتش و..پسر کوچیکشو گذاشت پشت در گفت ولش کنین ادم بشهطفلک اینقد گریه کرد نفسش بالا نمیومد رفتم بیارمش خونه حتی زد تو گوش منمالان ۲ ماهیه دیگه خونشون نمیرم.[SEP]یک زن به دلیل دعوایی با شوهرش، توسط او در سرش ضربه خورد. در دفعات قبلی که ضربه خورده بود، درد حس می‌کرد، اما این بار هیچ دردی نداشت. زن نگران است که چرا دردی حس نکرده است.[PAD],empathy
[CLS]خب چرا باهاش ادامه دادی؟ دوست داشتن و این حرفا رو بذار کنار عاقلانه تصمیم بگیرببین آیا صلاحه این ادم در آینده پدر بچه تو بشه؟؟[SEP]یک زن به خانه پدرش رفته و گفته شوهرش او را زده بود. پدرش به او گفته که شوهرش توسط پدرش برده شده است. زن به خانه شوهرش رفته ولی او به خانه پدرش برگشته است.[PAD],confront
[CLS]بله من به کسی که به جای استفاده از زبان و قدرت تکلم که خداوند بهش عطا کرده از زبان بدن استفاده میکنه نام دیگه ای پیدا نمیکنم!حیوانات برای دفاع از خودشون حمله میکنن به هم!انسان ها با هم حرف میزنن چون قدرت تکلم دارن!چیز سختی نیست متوجه شدن این موضوع![SEP]درگیری شدید بین زن و شوهر در حضور مادر زن رخ داد. زن به شدت توسط شوهرش ضربه خورد و او رفت. مادر زن نمی‌خواهد شوهر به خانه بازگردد و نیاز به راهنمایی دارد.[PAD],confront
[CLS]برو باهاش بحرف و بهش بگواگه واقعا عاشقانه زنگی نمیکنین خوب طلاق بگیرید[SEP]دعوای شدید بین دو نفر درباره عدم کمک به یکی از آنها در حالی که بچه اش با اسباب بازیش با او بود، به وقوع پیوست. در نهایت، پدر بچه با پای خود به پاش ضربه زد و او را به اتاق برد و روی تخت انداخت.[PAD],confront
[CLS]بهد ببخش تو رو خدا عگفضولی میکنم در رابطه با امضات تورو خدا بچه نیاریا وگرنه فک کن وسط این دعوا ی بچه یکساله کنارتون باشه .ممکنه از ترس زبونش بند بیاد یا هزار بلای دیگه سر روح و روانش بیاد[SEP]در یک شب، دو نفر به دلیل دعوا به هم می‌ریزند. یکی از آنها به دلیل گیر دادن، بداخلاق می‌شود. دیگری به خانه مادرش فرار می‌کند و در این حین شدیداً مورد ضرب و شتم قرار می‌گیرد.[PAD],confront
[CLS]خانمای مهر ماهی اسطوره مهربونی و زنانگی ان یعنی تو وجودشون خانم بودن زن زندگی ولی در صورتی که اعتماد بنفس تو سرکوب نکنی ،مرد خرداد ماهی لجباز ولی هیچوقت پشت تو خالی نمیکنه مطمن باش در کل بهش احترام بذار و مهربون باش باهاش ، مردای وفادارین مردای خردادی.[SEP]زنی به دلیل تهدیدات شوهرش، از خانه او فرار کرده و به پدرش پناه آورده است. او به کلانتری شکایت کرده و نامه پزشکی قانونی گرفته است. اکنون او به دنبال راهی برای اجرای مهریه است.[PAD],conform
[CLS]برو مشاوره واقعا خیلی نیازه براتو اینکه مشاور باید بدونه چرا شوهرت اینجوریه شاید مریَه یا زن دیگه ای هست تو زندگیش ...[SEP]یک زن به دلیل شکست خانوادگی و خشونت همسرش دچار مشکل شده است. او عاشق همسر خود است اما نمی‌تواند از او جدا شود. در نهایت، او به فکر خودکشی افتاده است.[PAD],confront
